id,account_id,occurred_at,standard_qty,gloss_qty,poster_qty,total,standard_amt_usd,gloss_amt_usd,poster_amt_usd,total_amt_usd
1186,1831,2016-02-27 13:16:00,300,16,1,317,1497,119.84,8.12,1624.96
1187,1831,2016-03-27 16:41:00,304,27,24,355,1516.96,202.23,194.88,1914.07
1188,1831,2016-04-26 22:08:00,282,40,0,322,1407.18,299.6,0,1706.78
1189,1831,2016-05-26 17:51:00,228,39,0,267,1137.72,292.11,0,1429.83
1190,1831,2016-06-24 02:06:00,302,16,6,324,1506.98,119.84,48.72,1675.54
1191,1831,2016-07-24 02:32:00,305,32,9301,9638,1521.95,239.68,75524.12,77285.75
1192,1831,2016-08-23 23:07:00,0,43,50,93,0,322.07,406,728.07
1193,1831,2016-09-21 12:34:00,308,22,12,342,1536.92,164.78,97.44,1799.14
1194,1831,2016-10-20 05:49:00,303,22,22,347,1511.97,164.78,178.64,1855.39
1195,1831,2016-11-19 00:03:00,281,222,9,512,1402.19,1662.78,73.08,3138.05
1196,1831,2016-12-18 03:05:00,346,60,30,436,1726.54,449.4,243.6,2419.54
1197,1841,2015-12-06 03:15:00,500,13,5,518,2495,97.37,40.6,2632.97
1198,1841,2016-01-05 04:06:00,508,0,33,541,2534.92,0,267.96,2802.88
1199,1841,2016-02-03 07:22:00,501,279,1,781,2499.99,2089.71,8.12,4597.82
1200,1841,2016-03-03 08:26:00,489,13,24,526,2440.11,97.37,194.88,2732.36
1201,1841,2016-04-01 19:07:00,444,0,4,448,2215.56,0,32.48,2248.04
1202,1841,2016-04-30 02:45:00,505,0,24,529,2519.95,0,194.88,2714.83
1203,1841,2016-05-30 21:27:00,497,7,0,504,2480.03,52.43,0,2532.46
1204,1841,2016-06-29 02:26:00,508,4,0,512,2534.92,29.96,0,2564.88
1205,1841,2016-07-28 22:53:00,489,28,12,529,2440.11,209.72,97.44,2747.27
1206,1841,2016-08-26 19:28:00,490,0,0,490,2445.1,0,0,2445.1
1207,1841,2016-09-24 20:49:00,469,1,2,472,2340.31,7.49,16.24,2364.04
1208,1841,2016-10-23 04:04:00,508,71,8,587,2534.92,531.79,64.96,3131.67
1209,1841,2016-11-21 12:00:00,512,0,0,512,2554.88,0,0,2554.88
1210,1841,2016-12-20 22:39:00,519,0,8,527,2589.81,0,64.96,2654.77
1211,1851,2014-06-16 03:05:00,493,1,0,494,2460.07,7.49,0,2467.56
1212,1851,2014-07-16 18:17:00,520,16,15,551,2594.8,119.84,121.8,2836.44
1213,1851,2014-08-15 09:19:00,493,0,30,523,2460.07,0,243.6,2703.67
1214,1851,2014-09-13 05:59:00,499,14,12,525,2490.01,104.86,97.44,2692.31
1215,1851,2014-10-13 19:53:00,491,0,11,502,2450.09,0,89.32,2539.41
1216,1851,2014-11-12 04:47:00,468,13,0,481,2335.32,97.37,0,2432.69
1217,1851,2014-12-11 09:14:00,499,5,187,691,2490.01,37.45,1518.44,4045.9
1218,1851,2015-01-09 17:50:00,502,0,0,502,2504.98,0,0,2504.98
1219,1851,2015-02-08 00:15:00,515,38,31,584,2569.85,284.62,251.72,3106.19
1220,1851,2015-03-10 12:23:00,484,0,2,486,2415.16,0,16.24,2431.4
1221,1851,2015-04-09 18:19:00,554,0,6,560,2764.46,0,48.72,2813.18
1222,1851,2015-05-09 06:56:00,530,0,11,541,2644.7,0,89.32,2734.02
1223,1851,2015-06-08 00:11:00,536,0,6,542,2674.64,0,48.72,2723.36
1224,1851,2015-07-07 11:18:00,489,14,8,511,2440.11,104.86,64.96,2609.93
1225,1851,2015-08-05 13:45:00,600,10,5,615,2994,74.9,40.6,3109.5
1226,1851,2015-09-03 04:02:00,504,21,28,553,2514.96,157.29,227.36,2899.61
1227,1851,2015-10-03 04:55:00,505,10,0,515,2519.95,74.9,0,2594.85
1228,1851,2015-11-02 02:58:00,484,27,18,529,2415.16,202.23,146.16,2763.55
1229,1861,2016-12-26 08:20:00,306,42,19,367,1526.94,314.58,154.28,1995.8
1230,1871,2013-12-22 19:43:00,289,24,30,343,1442.11,179.76,243.6,1865.47
1231,1871,2014-01-21 02:17:00,298,22,17,337,1487.02,164.78,138.04,1789.84
1232,1871,2014-02-20 00:34:00,302,30,23,355,1506.98,224.7,186.76,1918.44
1233,1871,2014-03-21 19:29:00,0,25,88,113,0,187.25,714.56,901.81
1234,1871,2014-04-19 06:10:00,309,28,83,420,1541.91,209.72,673.96,2425.59
1235,1871,2014-05-19 19:51:00,299,35,31,365,1492.01,262.15,251.72,2005.88
1236,1871,2014-06-17 10:32:00,294,177,0,471,1467.06,1325.73,0,2792.79
1237,1871,2014-07-17 08:52:00,387,31,31,449,1931.13,232.19,251.72,2415.04
1238,1871,2014-08-15 00:30:00,285,28,19,332,1422.15,209.72,154.28,1786.15
1239,1871,2014-09-14 03:28:00,297,31,18,346,1482.03,232.19,146.16,1860.38
1240,1871,2014-10-14 14:04:00,294,33,10,337,1467.06,247.17,81.2,1795.43
1241,1871,2014-11-13 08:21:00,0,27,22,49,0,202.23,178.64,380.87
1242,1871,2014-12-12 08:45:00,282,40,24,346,1407.18,299.6,194.88,1901.66
1243,1871,2015-01-10 21:27:00,259,26,32,317,1292.41,194.74,259.84,1746.99
1244,1871,2015-02-09 19:16:00,296,30,36,362,1477.04,224.7,292.32,1994.06
1245,1871,2015-03-11 10:25:00,290,3775,101,4166,1447.1,28274.75,820.12,30541.97
1246,1871,2015-04-10 00:54:00,304,37,0,341,1516.96,277.13,0,1794.09
1247,1871,2015-05-09 13:27:00,280,29,39,348,1397.2,217.21,316.68,1931.09
1248,1871,2015-06-07 08:37:00,300,28,0,328,1497,209.72,0,1706.72
1249,1871,2015-07-07 21:46:00,301,0,36,337,1501.99,0,292.32,1794.31
1250,1871,2015-08-05 06:34:00,301,0,11,312,1501.99,0,89.32,1591.31
1251,1871,2015-09-03 03:34:00,302,0,0,302,1506.98,0,0,1506.98
1252,1871,2015-10-02 14:34:00,290,0,41,331,1447.1,0,332.92,1780.02
1253,1871,2015-10-31 15:53:00,312,50,15,377,1556.88,374.5,121.8,2053.18
1254,1871,2015-11-29 11:12:00,297,14,23,334,1482.03,104.86,186.76,1773.65
1255,1871,2015-12-29 17:43:00,311,35,21,367,1551.89,262.15,170.52,1984.56
1256,1871,2016-01-27 17:46:00,276,0,0,276,1377.24,0,0,1377.24
1257,1871,2016-02-25 01:18:00,302,60,24,386,1506.98,449.4,194.88,2151.26
1258,1871,2016-03-26 10:28:00,410,31,21,462,2045.9,232.19,170.52,2448.61
1259,1871,2016-04-24 11:29:00,307,19,0,326,1531.93,142.31,0,1674.24
1260,1871,2016-05-24 22:18:00,281,28,52,361,1402.19,209.72,422.24,2034.15
1261,1871,2016-06-22 17:06:00,299,37,21,357,1492.01,277.13,170.52,1939.66
1262,1871,2016-07-21 01:45:00,297,90,33,420,1482.03,674.1,267.96,2424.09
1263,1871,2016-08-20 10:22:00,396,25,6,427,1976.04,187.25,48.72,2212.01
1264,1871,2016-09-19 23:24:00,300,21,277,598,1497,157.29,2249.24,3903.53
1265,1871,2016-10-18 14:16:00,299,73,12,384,1492.01,546.77,97.44,2136.22
1266,1871,2016-11-16 02:16:00,291,48,293,632,1452.09,359.52,2379.16,4190.77
1267,1871,2016-12-15 07:30:00,299,7,18,324,1492.01,52.43,146.16,1690.6
1268,1881,2013-12-08 18:32:00,501,67,1647,2215,2499.99,501.83,13373.64,16375.46
1269,1881,2014-01-06 13:19:00,490,0,15,505,2445.1,0,121.8,2566.9
1270,1881,2014-02-04 09:19:00,506,6,10,522,2524.94,44.94,81.2,2651.08
1271,1881,2014-03-05 23:53:00,492,0,17,509,2455.08,0,138.04,2593.12
1272,1881,2014-04-03 00:16:00,502,0,45,547,2504.98,0,365.4,2870.38
1273,1881,2014-05-02 21:08:00,537,0,0,537,2679.63,0,0,2679.63
1274,1881,2014-06-01 22:19:00,442,0,16,458,2205.58,0,129.92,2335.5
1275,1881,2014-07-01 00:26:00,496,25,5,526,2475.04,187.25,40.6,2702.89
1276,1881,2014-07-31 11:44:00,467,0,0,467,2330.33,0,0,2330.33
1277,1881,2014-08-30 20:04:00,497,0,110,607,2480.03,0,893.2,3373.23
1278,1881,2014-09-29 15:25:00,509,31,0,540,2539.91,232.19,0,2772.1
1279,1881,2014-10-28 20:16:00,498,0,7,505,2485.02,0,56.84,2541.86
1280,1881,2014-11-26 19:02:00,515,7,24,546,2569.85,52.43,194.88,2817.16
1281,1881,2014-12-26 23:30:00,508,0,0,508,2534.92,0,0,2534.92
1282,1881,2015-01-25 02:55:00,484,13,0,497,2415.16,97.37,0,2512.53
1283,1881,2015-02-23 04:34:00,493,8,0,501,2460.07,59.92,0,2519.99
1284,1881,2015-03-24 07:06:00,0,9,0,9,0,67.41,0,67.41
1285,1881,2015-04-24 00:14:00,498,14,19,531,2485.02,104.86,154.28,2744.16
1286,1881,2015-05-22 17:33:00,505,0,25,530,2519.95,0,203,2722.95
1287,1881,2015-06-21 22:58:00,508,3,22,533,2534.92,22.47,178.64,2736.03
1288,1881,2015-07-20 19:38:00,515,0,13,528,2569.85,0,105.56,2675.41
1289,1881,2015-08-19 14:43:00,519,13,13,545,2589.81,97.37,105.56,2792.74
1290,1881,2015-09-17 08:41:00,446,10,5,461,2225.54,74.9,40.6,2341.04
1291,1881,2015-10-16 13:17:00,482,12,3,497,2405.18,89.88,24.36,2519.42
1292,1881,2015-11-15 19:02:00,507,9,19,535,2529.93,67.41,154.28,2751.62
1293,1881,2015-12-15 08:57:00,363,15,8,386,1811.37,112.35,64.96,1988.68
1294,1881,2016-01-14 19:53:00,561,103,32,696,2799.39,771.47,259.84,3830.7
1295,1881,2016-02-12 11:31:00,510,0,0,510,2544.9,0,0,2544.9
1296,1881,2016-03-12 20:26:00,511,484,9,1004,2549.89,3625.16,73.08,6248.13
1297,1881,2016-04-11 13:48:00,3393,9,0,3402,16931.07,67.41,0,16998.48
1298,1881,2016-05-10 15:53:00,466,0,5,471,2325.34,0,40.6,2365.94
1299,1881,2016-06-09 07:26:00,493,13,11,517,2460.07,97.37,89.32,2646.76
1300,1881,2016-07-08 11:42:00,466,0,0,466,2325.34,0,0,2325.34
1301,1891,2016-06-01 11:50:00,507,0,23,530,2529.93,0,186.76,2716.69
1302,1891,2016-06-30 20:55:00,493,89,30,612,2460.07,666.61,243.6,3370.28
1303,1891,2016-07-30 15:36:00,517,17,19,553,2579.83,127.33,154.28,2861.44
1304,1891,2016-08-28 23:05:00,576,11,13,600,2874.24,82.39,105.56,3062.19
1305,1891,2016-09-26 05:26:00,492,30,19,541,2455.08,224.7,154.28,2834.06
1306,1901,2016-11-10 20:04:00,0,25,25,50,0,187.25,203,390.25
1307,1911,2016-10-06 03:07:00,108,46,24,178,538.92,344.54,194.88,1078.34
1308,1911,2016-11-05 05:54:00,88,46,36,170,439.12,344.54,292.32,1075.98
1309,1911,2016-12-04 20:09:00,96,31,0,127,479.04,232.19,0,711.23
1310,1921,2015-05-09 13:31:00,115,33,22,170,573.85,247.17,178.64,999.66
1311,1921,2015-06-08 16:22:00,112,45,36,193,558.88,337.05,292.32,1188.25
1312,1921,2015-07-08 19:03:00,773,39,28,840,3857.27,292.11,227.36,4376.74
1313,1921,2015-08-07 17:39:00,508,15,26,549,2534.92,112.35,211.12,2858.39
1314,1921,2015-09-06 00:15:00,103,60,43,206,513.97,449.4,349.16,1312.53
1315,1921,2015-11-05 17:41:00,97,30,41,168,484.03,224.7,332.92,1041.65
1316,1921,2016-01-03 07:18:00,96,30,39,165,479.04,224.7,316.68,1020.42
1317,1921,2016-02-02 11:16:00,101,19,35,155,503.99,142.31,284.2,930.5
1318,1921,2016-03-02 13:51:00,96,26,0,122,479.04,194.74,0,673.78
1319,1921,2016-03-31 18:06:00,96,38,18,152,479.04,284.62,146.16,909.82
1320,1921,2016-04-30 03:48:00,55,34,28,117,274.45,254.66,227.36,756.47
1321,1921,2016-05-29 23:45:00,106,26,59,191,528.94,194.74,479.08,1202.76
1322,1921,2016-06-27 11:43:00,108,0,35,143,538.92,0,284.2,823.12
1323,1921,2016-07-27 08:02:00,108,23,27,158,538.92,172.27,219.24,930.43
1324,1921,2016-08-25 07:29:00,107,25,64,196,533.93,187.25,519.68,1240.86
1325,1921,2016-09-23 03:27:00,117,38,28,183,583.83,284.62,227.36,1095.81
1326,1931,2016-07-30 22:29:00,492,5,2430,2927,2455.08,37.45,19731.6,22224.13
1327,1931,2016-08-28 12:35:00,409,0,14,423,2040.91,0,113.68,2154.59
1328,1931,2016-09-26 09:39:00,463,4,1,468,2310.37,29.96,8.12,2348.45
1329,1931,2016-10-25 09:33:00,504,16,0,520,2514.96,119.84,0,2634.8
1330,1931,2016-11-24 18:08:00,503,24,11,538,2509.97,179.76,89.32,2779.05
1331,1931,2016-12-24 19:30:00,543,80,0,623,2709.57,599.2,0,3308.77
1332,1941,2015-08-27 16:31:00,149,0,13,162,743.51,0,105.56,849.07
1333,1941,2015-09-26 15:43:00,151,0,0,151,753.49,0,0,753.49
1334,1941,2015-10-25 07:29:00,137,9,4,150,683.63,67.41,32.48,783.52
1335,1941,2015-11-23 01:16:00,134,18,0,152,668.66,134.82,0,803.48
1336,1941,2015-12-23 15:23:00,193,0,3,196,963.07,0,24.36,987.43
1337,1941,2016-01-22 04:31:00,139,21,0,160,693.61,157.29,0,850.9
1338,1941,2016-03-20 02:32:00,154,0,62,216,768.46,0,503.44,1271.9
1339,1941,2016-04-19 08:49:00,163,23,0,186,813.37,172.27,0,985.64
1340,1941,2016-05-18 22:19:00,149,76,9,234,743.51,569.24,73.08,1385.83
1341,1941,2016-06-17 18:45:00,148,0,20,168,738.52,0,162.4,900.92
1342,1941,2016-07-16 12:59:00,138,26,30,194,688.62,194.74,243.6,1126.96
1343,1941,2016-08-14 16:42:00,154,16,6,176,768.46,119.84,48.72,937.02
1344,1941,2016-09-12 10:32:00,0,1,62,63,0,7.49,503.44,510.93
1345,1941,2016-10-12 09:55:00,116,0,12,128,578.84,0,97.44,676.28
1346,1941,2016-11-11 22:46:00,150,7,0,157,748.5,52.43,0,800.93
1347,1941,2016-12-10 10:38:00,149,19,19,187,743.51,142.31,154.28,1040.1
1348,1951,2013-12-18 10:36:00,151,19,41,211,753.49,142.31,332.92,1228.72
1349,1951,2014-01-17 15:39:00,149,0,0,149,743.51,0,0,743.51
1350,1951,2014-02-16 09:11:00,129,7,23,159,643.71,52.43,186.76,882.9
1351,1951,2014-03-18 11:47:00,142,11,30,183,708.58,82.39,243.6,1034.57
1352,1951,2014-04-16 17:02:00,285,10,1,296,1422.15,74.9,8.12,1505.17
1353,1951,2014-05-16 05:05:00,0,0,0,0,0,0,0,0
1354,1951,2014-07-13 21:33:00,170,10,9,189,848.3,74.9,73.08,996.28
1355,1951,2014-08-11 21:06:00,153,0,0,153,763.47,0,0,763.47
1356,1951,2014-09-09 13:53:00,168,0,11,179,838.32,0,89.32,927.64
1357,1951,2014-10-10 00:23:00,150,19,19,188,748.5,142.31,154.28,1045.09
1358,1951,2014-11-07 12:59:00,150,0,0,150,748.5,0,0,748.5
1359,1951,2014-12-06 19:48:00,171,18,29,218,853.29,134.82,235.48,1223.59
1360,1951,2015-01-05 13:52:00,151,11,35,197,753.49,82.39,284.2,1120.08
1361,1951,2015-02-04 23:04:00,144,3,257,404,718.56,22.47,2086.84,2827.87
1362,1951,2015-03-05 10:52:00,127,22,27,176,633.73,164.78,219.24,1017.75
1363,1951,2015-04-04 22:06:00,146,2,41,189,728.54,14.98,332.92,1076.44
1364,1961,2017-01-01 16:40:00,102,39,29,170,508.98,292.11,235.48,1036.57
1365,1971,2016-12-01 19:57:00,317,24,7,348,1581.83,179.76,56.84,1818.43
1366,1971,2016-12-31 00:15:00,285,30,3,318,1422.15,224.7,24.36,1671.21
1367,1981,2015-12-11 12:31:00,102,26,20,148,508.98,194.74,162.4,866.12
1368,1981,2016-01-09 23:20:00,85,29,17,131,424.15,217.21,138.04,779.4
1369,1981,2016-02-07 07:55:00,128,50,29,207,638.72,374.5,235.48,1248.7
1370,1981,2016-03-08 22:56:00,123,25,45,193,613.77,187.25,365.4,1166.42
1371,1981,2016-04-06 05:16:00,93,27,51,171,464.07,202.23,414.12,1080.42
1372,1981,2016-05-05 08:54:00,115,270,27,412,573.85,2022.3,219.24,2815.39
1373,1981,2016-06-03 07:43:00,131,0,0,131,653.69,0,0,653.69
1374,1981,2016-07-02 18:28:00,111,31,18,160,553.89,232.19,146.16,932.24
1375,1981,2016-08-01 20:54:00,0,73,37,110,0,546.77,300.44,847.21
1376,1981,2016-08-30 03:08:00,129,23,32,184,643.71,172.27,259.84,1075.82
1377,1981,2016-09-28 10:46:00,0,0,19,19,0,0,154.28,154.28
1378,1991,2016-10-09 17:41:00,497,10,0,507,2480.03,74.9,0,2554.93
1379,1991,2016-11-07 16:58:00,462,7,11,480,2305.38,52.43,89.32,2447.13
1380,1991,2016-12-06 11:46:00,496,4,53,553,2475.04,29.96,430.36,2935.36
1381,2001,2015-10-17 17:00:00,421,4,3,428,2100.79,29.96,24.36,2155.11
1382,2001,2015-11-15 16:24:00,501,37,15,553,2499.99,277.13,121.8,2898.92
1383,2001,2015-12-15 00:07:00,499,27,42,568,2490.01,202.23,341.04,3033.28
1384,2001,2016-01-12 15:50:00,496,24,1,521,2475.04,179.76,8.12,2662.92
1385,2001,2016-02-10 07:01:00,507,0,11,518,2529.93,0,89.32,2619.25
1386,2001,2016-03-11 06:41:00,567,56,15,638,2829.33,419.44,121.8,3370.57
1387,2001,2016-04-09 19:37:00,506,0,3,509,2524.94,0,24.36,2549.3
1388,2001,2016-05-08 11:45:00,498,0,0,498,2485.02,0,0,2485.02
1389,2011,2016-05-19 08:50:00,112,0,61,173,558.88,0,495.32,1054.2
1390,2011,2016-06-18 04:22:00,0,93,44,137,0,696.57,357.28,1053.85
1391,2011,2016-07-17 03:13:00,60,24,50,134,299.4,179.76,406,885.16
1392,2011,2016-08-16 01:37:00,109,49,7,165,543.91,367.01,56.84,967.76
1393,2011,2016-09-15 07:19:00,122,0,37,159,608.78,0,300.44,909.22
1394,2011,2016-10-14 13:25:00,107,0,17,124,533.93,0,138.04,671.97
1395,2011,2016-11-13 17:58:00,100,0,0,100,499,0,0,499
1396,2011,2016-12-13 22:44:00,73,53,35,161,364.27,396.97,284.2,1045.44
1397,2021,2016-10-07 11:07:00,498,50,9,557,2485.02,374.5,73.08,2932.6
1398,2021,2016-11-06 20:57:00,495,95,10,600,2470.05,711.55,81.2,3262.8
1399,2021,2016-12-05 20:45:00,490,13,30,533,2445.1,97.37,243.6,2786.07
1400,2031,2016-09-28 04:17:00,297,21,24,342,1482.03,157.29,194.88,1834.2
1401,2031,2016-10-28 15:58:00,293,37,26,356,1462.07,277.13,211.12,1950.32
1402,2031,2016-11-27 21:23:00,302,43,29,374,1506.98,322.07,235.48,2064.53
1403,2031,2016-12-27 02:59:00,302,819,25,1146,1506.98,6134.31,203,7844.29
1404,2041,2014-10-05 15:31:00,151,35,0,186,753.49,262.15,0,1015.64
1405,2041,2014-11-03 21:02:00,93,44,17,154,464.07,329.56,138.04,931.67
1406,2041,2014-12-02 02:53:00,109,33,30,172,543.91,247.17,243.6,1034.68
1407,2041,2015-01-01 14:42:00,107,24,64,195,533.93,179.76,519.68,1233.37
1408,2041,2015-01-30 10:33:00,1105,7,38,1150,5513.95,52.43,308.56,5874.94
1409,2041,2015-02-28 07:18:00,115,31,40,186,573.85,232.19,324.8,1130.84
1410,2041,2015-03-30 08:08:00,101,27,35,163,503.99,202.23,284.2,990.42
1411,2041,2015-05-28 20:41:00,120,42,22,184,598.8,314.58,178.64,1092.02
1412,2041,2015-06-27 10:27:00,90,30,24,144,449.1,224.7,194.88,868.68
1413,2041,2015-07-26 06:50:00,74,23,30,127,369.26,172.27,243.6,785.13
1414,2041,2015-08-24 06:26:00,102,34,42,178,508.98,254.66,341.04,1104.68
1415,2041,2015-09-22 14:34:00,102,67,23,192,508.98,501.83,186.76,1197.57
1416,2041,2015-10-21 05:28:00,81,24,35,140,404.19,179.76,284.2,868.15
1417,2041,2015-11-20 11:17:00,97,55,10,162,484.03,411.95,81.2,977.18
1418,2041,2015-12-20 08:11:00,466,26,42,534,2325.34,194.74,341.04,2861.12
1419,2041,2016-01-19 07:25:00,82,43,15,140,409.18,322.07,121.8,853.05
1420,2041,2016-02-18 13:57:00,93,21,25,139,464.07,157.29,203,824.36
1421,2051,2013-12-29 23:42:00,498,30,9,537,2485.02,224.7,73.08,2782.8
1422,2051,2014-01-28 16:23:00,507,0,0,507,2529.93,0,0,2529.93
1423,2051,2014-02-26 04:02:00,445,14,8,467,2220.55,104.86,64.96,2390.37
1424,2051,2014-03-28 14:59:00,501,8,11,520,2499.99,59.92,89.32,2649.23
1425,2051,2014-04-26 10:32:00,501,0,7,508,2499.99,0,56.84,2556.83
1426,2051,2014-05-26 21:55:00,504,22,4,530,2514.96,164.78,32.48,2712.22
1427,2051,2014-06-25 13:28:00,485,0,17,502,2420.15,0,138.04,2558.19
1428,2051,2014-07-24 10:37:00,498,0,0,498,2485.02,0,0,2485.02
1429,2051,2014-08-23 07:47:00,499,0,0,499,2490.01,0,0,2490.01
1430,2051,2014-09-21 09:08:00,455,11,0,466,2270.45,82.39,0,2352.84
1431,2051,2014-10-20 23:53:00,516,23,14,553,2574.84,172.27,113.68,2860.79
1432,2051,2014-11-19 20:57:00,501,0,5,506,2499.99,0,40.6,2540.59
1433,2051,2014-12-19 16:57:00,487,8,2,497,2430.13,59.92,16.24,2506.29
1434,2051,2015-01-18 10:08:00,487,12,0,499,2430.13,89.88,0,2520.01
1435,2051,2015-02-17 00:26:00,564,0,16,580,2814.36,0,129.92,2944.28
1436,2051,2015-03-18 22:39:00,502,7,42,551,2504.98,52.43,341.04,2898.45
1437,2051,2015-04-17 09:47:00,511,0,13,524,2549.89,0,105.56,2655.45
1438,2051,2015-05-17 14:41:00,505,0,2,507,2519.95,0,16.24,2536.19
1439,2051,2015-06-15 00:44:00,509,2,0,511,2539.91,14.98,0,2554.89
1440,2051,2015-07-15 03:18:00,490,5,0,495,2445.1,37.45,0,2482.55
1441,2051,2015-08-13 17:58:00,500,0,32,532,2495,0,259.84,2754.84
1442,2051,2015-09-11 09:24:00,266,15,15,296,1327.34,112.35,121.8,1561.49
1443,2051,2015-10-11 03:30:00,606,14,119,739,3023.94,104.86,966.28,4095.08
1444,2051,2015-11-10 20:57:00,443,6,51,500,2210.57,44.94,414.12,2669.63
1445,2051,2015-12-09 09:03:00,506,1,63,570,2524.94,7.49,511.56,3043.99
1446,2051,2016-01-08 07:38:00,506,18,12,536,2524.94,134.82,97.44,2757.2
1447,2051,2016-02-06 08:58:00,508,40,24,572,2534.92,299.6,194.88,3029.4
1448,2051,2016-03-07 14:20:00,486,0,0,486,2425.14,0,0,2425.14
1449,2051,2016-04-05 11:09:00,539,6,12,557,2689.61,44.94,97.44,2831.99
1450,2051,2016-05-05 12:40:00,596,2,3,601,2974.04,14.98,24.36,3013.38
1451,2051,2016-06-04 14:56:00,513,11,9,533,2559.87,82.39,73.08,2715.34
1452,2051,2016-07-03 04:33:00,485,0,25,510,2420.15,0,203,2623.15
1453,2051,2016-08-02 15:34:00,473,10,16,499,2360.27,74.9,129.92,2565.09
1454,2051,2016-08-31 15:59:00,503,32,16,551,2509.97,239.68,129.92,2879.57
1455,2051,2016-09-29 14:12:00,496,0,5,501,2475.04,0,40.6,2515.64
1456,2051,2016-10-29 06:53:00,476,62,0,538,2375.24,464.38,0,2839.62
1457,2051,2016-11-28 02:13:00,643,21,7,671,3208.57,157.29,56.84,3422.7
1458,2051,2016-12-28 10:01:00,483,12,0,495,2410.17,89.88,0,2500.05
1459,2061,2016-12-01 15:24:00,498,11,0,509,2485.02,82.39,0,2567.41
1460,2061,2016-12-31 12:46:00,480,0,0,480,2395.2,0,0,2395.2
1461,2071,2016-07-02 19:36:00,503,0,0,503,2509.97,0,0,2509.97
1462,2071,2016-08-01 07:05:00,512,0,0,512,2554.88,0,0,2554.88
1463,2071,2016-08-31 17:56:00,492,19,12,523,2455.08,142.31,97.44,2694.83
1464,2071,2016-09-30 03:01:00,504,13,0,517,2514.96,97.37,0,2612.33
1465,2071,2016-10-29 05:33:00,500,33,9,542,2495,247.17,73.08,2815.25
1466,2071,2016-11-28 14:38:00,499,0,0,499,2490.01,0,0,2490.01
1467,2071,2016-12-28 02:23:00,439,0,25,464,2190.61,0,203,2393.61
1468,2081,2013-12-11 16:34:00,311,0,0,311,1551.89,0,0,1551.89
1469,2081,2014-01-09 11:50:00,333,0,24,357,1661.67,0,194.88,1856.55
1470,2081,2014-02-07 06:21:00,290,41,13,344,1447.1,307.09,105.56,1859.75
1471,2081,2014-03-08 21:21:00,300,21,0,321,1497,157.29,0,1654.29
1472,2081,2014-04-07 07:33:00,362,67,25,454,1806.38,501.83,203,2511.21
1473,2081,2014-05-07 07:19:00,317,42,73,432,1581.83,314.58,592.76,2489.17
1474,2081,2014-06-06 16:30:00,344,23,13,380,1716.56,172.27,105.56,1994.39
1475,2091,2015-11-15 11:20:00,494,31,0,525,2465.06,232.19,0,2697.25
1476,2091,2015-12-15 15:14:00,492,10,3,505,2455.08,74.9,24.36,2554.34
1477,2091,2016-01-14 06:16:00,961,0,19,980,4795.39,0,154.28,4949.67
1478,2091,2016-02-13 20:24:00,554,19,0,573,2764.46,142.31,0,2906.77
1479,2091,2016-03-13 12:18:00,496,0,2,498,2475.04,0,16.24,2491.28
1480,2091,2016-04-12 17:10:00,487,0,8,495,2430.13,0,64.96,2495.09
1481,2091,2016-05-11 02:15:00,529,0,0,529,2639.71,0,0,2639.71
1482,2091,2016-06-10 01:52:00,431,0,0,431,2150.69,0,0,2150.69
1483,2091,2016-07-09 17:53:00,487,15,0,502,2430.13,112.35,0,2542.48
1484,2091,2016-08-08 12:52:00,497,8,0,505,2480.03,59.92,0,2539.95
1485,2091,2016-09-06 13:42:00,507,0,126,633,2529.93,0,1023.12,3553.05
1486,2091,2016-10-05 00:19:00,485,6,6,497,2420.15,44.94,48.72,2513.81
1487,2091,2016-11-03 00:45:00,486,14,112,612,2425.14,104.86,909.44,3439.44
1488,2091,2016-12-02 10:10:00,602,30,6,638,3003.98,224.7,48.72,3277.4
1489,2091,2016-12-31 07:47:00,465,9,611,1085,2320.35,67.41,4961.32,7349.08
1490,2101,2015-09-16 03:18:00,423,0,14,437,2110.77,0,113.68,2224.45
1491,2101,2015-10-15 12:41:00,303,28,23,354,1511.97,209.72,186.76,1908.45
1492,2101,2015-11-13 06:18:00,698,0,77,775,3483.02,0,625.24,4108.26
1493,2101,2015-12-12 07:07:00,306,63,5,374,1526.94,471.87,40.6,2039.41
1494,2101,2016-01-10 09:39:00,250,22,79,351,1247.5,164.78,641.48,2053.76
1495,2101,2016-02-10 00:23:00,321,53,16,390,1601.79,396.97,129.92,2128.68
1496,2101,2016-03-10 21:20:00,329,22,26,377,1641.71,164.78,211.12,2017.61
1497,2101,2016-04-08 23:28:00,250,29,10,289,1247.5,217.21,81.2,1545.91
1498,2101,2016-05-07 12:58:00,294,33,42,369,1467.06,247.17,341.04,2055.27
1499,2101,2016-06-05 04:04:00,309,49,17,375,1541.91,367.01,138.04,2046.96
1500,2101,2016-07-05 09:20:00,536,5,21,562,2674.64,37.45,170.52,2882.61
1501,2101,2016-08-04 16:30:00,327,32,42,401,1631.73,239.68,341.04,2212.45
1502,2101,2016-09-03 06:58:00,320,24,38,382,1596.8,179.76,308.56,2085.12
1503,2101,2016-10-02 11:35:00,296,37,0,333,1477.04,277.13,0,1754.17
1504,2101,2016-11-01 17:57:00,268,50,0,318,1337.32,374.5,0,1711.82
1505,2101,2016-11-30 05:15:00,302,28,108,438,1506.98,209.72,876.96,2593.66
